"","strain","clade","MTL","zygosity","line","rep","enviro","all0.1","all0.1.sd","all0.1.se","place","col","place72","col72","col72a","all0.1.72","all0.1.72.sd","all0.1.72.se","all10.1","all10.1.sd","all10.1.se","all10.1.72","all10.1.72.sd","all10.1.72.se","t0.G1.1","t10.G1.1","t10.G1.2","t10.G1.3","MIC24","MIC48","MIC72","MIC24.10","MIC48.10","MIC72.10","SMG24","SMG48","SMG72","SMG24.10","SMG48.10","SMG72.10","line.1","rep.1","change24","change48","change72","place.1","place72.1","col.1","col72.1","cola","col72a.1","lr","pch","delta1.24","delta1.72","change24.SMG","change48.SMG","change72.SMG","place72_MIC"
"12_9","12","3","a/a","hom","12","9","1",1.159,NA,NA,"17","#453781FF",18,"#482677FF","#48267780",1.683875,NA,NA,1.1345,0.603162084352125,0.603162084352125,1.715,0.0820243866176394,0.0820243866176394,174.5,170.75,NA,NA,32,32,32,32,32,32,0.166119305361333,0.334078630653196,0.490372479152959,0.2000962000962,0.24391785150079,0.347568578553616,"12","9",0,0,0,17,18,"#453781FF","#482677FF","#45378180","#48267780","12-9",21,-0.0245,0.0311249999999998,0.033976894734867,-0.0901607791524063,-0.142803900599343,20
"12_10","12","3","a/a","hom","12","10","1",1.227,NA,NA,"17","#453781FF",18,"#482677FF","#48267780",1.67625,NA,NA,0.99825,0.834032448409533,0.834032448409533,1.71025,0.0788424061023,0.0788424061023,171,170.75,NA,NA,32,32,32,32,32,32,0.166119305361333,0.334078630653196,0.490372479152959,0.17828773168579,0.228553339664451,0.293881334981459,"12","10",0,0,0,17,18,"#453781FF","#482677FF","#45378180","#48267780","12-10",21,-0.22875,0.034,0.0121684263244569,-0.105525290988745,-0.196491144171501,20
"12_11","12","3","a/a","hom","12","11","1",1.2115,NA,NA,"17","#453781FF",18,"#482677FF","#48267780",1.688,NA,NA,1.0185,0.996313454691846,0.996313454691846,1.72325,0.0873276874765386,0.0873276874765386,170.5,164.26582278481,NA,NA,32,32,32,32,32,32,0.166119305361333,0.334078630653196,0.490372479152959,0.178082191780822,0.245553822152886,0.32639314145744,"12","11",0,0,0,17,18,"#453781FF","#482677FF","#45378180","#48267780","12-11",21,-0.193,0.03525,0.0119628864194889,-0.0885248085003101,-0.163979337695519,20
"12_12","12","3","a/a","hom","12","12","1",1.3115,NA,NA,"17","#453781FF",18,"#482677FF","#48267780",1.671125,NA,NA,1.0825,0.795495128834866,0.795495128834866,1.66525,0.109955104474508,0.109955104474508,164.5,168.588607594937,NA,NA,32,32,32,32,32,32,0.166119305361333,0.334078630653196,0.490372479152959,0.168406072106262,0.199248120300752,0.270781637717122,"12","12",0,0,0,17,18,"#453781FF","#482677FF","#45378180","#48267780","12-12",21,-0.229,-0.00587500000000007,0.00228676674492881,-0.134830510352444,-0.219590841435838,20
"13_1","13","2","a/a","hom","13","1","1",0.106375,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.217125,NA,NA,0.7815,0.598919443665006,0.598919443665006,1.67925,0.0859134739141655,0.0859134739141655,165.5,351.226265822785,203.170886075949,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0576697892271663,0.0896873074553296,0.274163148371532,"13","1",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-1",24,0.675125,0.462125,0.0129500701002696,-0.0738243835266858,-0.168446053783792,6
"13_2","13","2","a/a","hom","13","2","1",0.11725,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.18,NA,NA,0.46875,0.175716035124857,0.175716035124857,1.48875,0.14248201640909,0.14248201640909,163.5,191.283227848101,NA,NA,0.0625,0.0625,1,1,1,512,0.0447197191268967,0.163511690982015,0.442609202155324,0.102862438220758,0.190375629043853,0.755432862190813,"13","2",0.9375,0.9375,511,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-2",21,0.3515,0.30875,0.0581427190938611,0.0268639380618379,0.312823660035489,6
"13_3","13","2","a/a","hom","13","3","1",0.1905,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.222125,NA,NA,1.127,0.370523953341751,0.370523953341751,1.6045,0.0176776695296636,0.0176776695296636,162.5,328.53164556962,216.139240506329,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0549324912891986,0.0814772727272727,0.242149758454106,"13","3",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-3",24,0.9365,0.382375,0.0102127721623019,-0.0820344182547427,-0.200459443701218,6
"13_4","13","2","a/a","hom","13","4","1",0.11775,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.143875,NA,NA,0.49,0.388908729652601,0.388908729652601,1.46625,0.0922774349448443,0.0922774349448443,161,224.784810126582,NA,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.114495798319328,0.104679188829787,0.398367952522255,"13","4",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-4",21,0.37225,0.322375,0.069776079192431,-0.0588325021522282,-0.044241249633069,6
"13_5","13","2","a/a","hom","13","5","1",0.10475,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.141625,NA,NA,0.337,0.371938166904124,0.371938166904124,1.28575,0.0781352993211134,0.0781352993211134,158.5,250.721518987342,NA,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.23193359375,0.092982924226254,0.295267150395778,"13","5",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-5",21,0.23225,0.144125,0.187213874623103,-0.0705287667557614,-0.147342051759546,6
"13_6","13","2","a/a","hom","13","6","1",0.0975,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.216125,NA,NA,1.21175,0.328451099861151,0.328451099861151,1.61125,0.0335875721063611,0.0335875721063611,157.5,336.096518987342,222.623417721519,384.727848101266,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0660722197607443,0.0832045735475896,0.200914821648217,"13","6",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-6",24,1.11425,0.395125,0.0213525006338476,-0.0803071174344258,-0.241694380507108,6
"13_7","13","2","a/a","hom","13","7","1",0.0975,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.12775,NA,NA,1.0635,0.283549819255806,0.283549819255806,1.5905,0.0205060966544098,0.0205060966544098,146,238.833860759494,384.727848101266,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0599385245901639,0.0433855459057072,0.0986334156886967,"13","7",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-7",24,0.966,0.46275,0.0152188054632672,-0.120126145076308,-0.343975786466627,6
"13_8","13","2","a/a","hom","13","8","1",0.114,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.096625,NA,NA,1.32925,0.488964339190498,0.488964339190498,1.72725,0.0491439212924651,0.0491439212924651,161,391.212025316456,189.121835443038,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0500089063056644,0.0381124557260921,0.0877283441367118,"13","8",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-8",24,1.21525,0.630625,0.00528918717876769,-0.125399235255923,-0.354880858018612,6
"13_9","13","2","a/a","hom","13","9","1",0.12625,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.11625,NA,NA,1.2895,0.453255446740577,0.453255446740577,1.69875,0.0371231060122939,0.0371231060122939,160,398.776898734177,196.686708860759,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.059861653068464,0.0690127970749543,0.0946590909090909,"13","9",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-9",24,1.16325,0.5825,0.0151419339415673,-0.0944988939070611,-0.347950111246233,6
"13_10","13","2","a/a","hom","13","10","1",0.153375,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.2595,NA,NA,0.65675,0.75271516857308,0.75271516857308,1.55525,0.0675286976033154,0.0675286976033154,163,220.462025316456,NA,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.146002024291498,0.0585480093676815,0.13436329588015,"13","10",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-10",21,0.503375,0.29575,0.101282305164601,-0.104963681614334,-0.308245906275174,6
"13_11","13","2","a/a","hom","13","11","1",0.080125,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.130125,NA,NA,0.84975,0.84888169081445,0.84888169081445,1.64025,0.0724784450716211,0.0724784450716211,152.5,192.363924050633,385.808544303797,NA,0.0625,0.0625,1,1,1,1,0.0447197191268967,0.163511690982015,0.442609202155324,0.0557204533189423,0.0357142857142857,0.0603718637992832,"13","11",0.9375,0.9375,0,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-11",24,0.769625,0.510125,0.0110007341920455,-0.12779740526773,-0.382237338356041,6
"13_12","13","2","a/a","hom","13","12","1",0.132125,NA,NA,"1","#FDE725FF",7,"#3CBC75FF","#3CBC7580",1.231125,NA,NA,0.6815,0.467397582364308,0.467397582364308,1.5595,0.0148492424049176,0.0148492424049176,155,230.188291139241,338.257911392405,183.71835443038,0.0625,0.0625,1,1,1,4,0.0447197191268967,0.163511690982015,0.442609202155324,0.0735815602836879,0.0788246268656716,0.363380172946263,"13","12",0.9375,0.9375,3,1,7,"#FDE725FF","#3CBC75FF","#FDE72580","#3CBC7580","13-12",24,0.549375,0.328375,0.0288618411567912,-0.0846870641163438,-0.0792290292090611,6
"14_1","14","2","a/_","het","14","1","1",0.5095,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.16325,NA,NA,1.2615,0.423556961930742,0.423556961930742,1.72825,0.0816708332270462,0.0816708332270462,156.5,143.732594936709,240.995253164557,309.079113924051,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.0938228438228438,0.0953315881326352,0.129606790481718,"14","1",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-1",24,0.752,0.565,-0.0729630166857993,-0.292034431556651,-0.449221001070114,5
"14_2","14","2","a/_","het","14","2","1",0.5725,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.2135,NA,NA,0.3015,0.11667261889578,0.11667261889578,1.6825,0.0700035713374682,0.0700035713374682,155.5,228.026898734177,NA,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.200488683127572,0.0856923601637108,0.10686215235792,"14","2",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-2",21,-0.271,0.469,0.0337028226189289,-0.301673659525575,-0.471965639193912,5
"14_3","14","2","a/_","het","14","3","1",0.482375,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.2185,NA,NA,0.747,0.57558491988585,0.57558491988585,1.7065,0.0544472221513643,0.0544472221513643,157,249.64082278481,NA,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.116804635761589,0.0811863391252247,0.178492970123023,"14","3",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-3",21,0.264625,0.488,-0.0499812247470537,-0.306179680564061,-0.400334821428809,5
"14_4","14","2","a/_","het","14","4","1",0.538375,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.1975,NA,NA,0.43875,0.160159685938753,0.160159685938753,1.279,0.162634559672906,0.162634559672906,158,201.009493670886,NA,NA,0.0625,1,1,0.0625,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.163603925066905,0.221689895470383,0.362571921749137,"14","4",0,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-4",21,-0.099625,0.0814999999999999,-0.00318193544173856,-0.165676124218903,-0.216255869802695,5
"14_5","14","2","a/_","het","14","5","1",0.46225,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.18475,NA,NA,1.0225,0.57346359954229,0.57346359954229,1.785,0.0622253967444161,0.0622253967444161,149,207.493670886076,386.889240506329,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.0788925438596491,0.0472704532077693,0.0604967948717949,"14","5",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-5",24,0.56025,0.60025,-0.087893316648994,-0.340095566481517,-0.518330996680037,5
"14_6","14","2","a/_","het","14","6","1",0.432,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.159375,NA,NA,0.39125,0.183494209717909,0.183494209717909,1.33975,0.143189123190276,0.143189123190276,158.5,337.177215189873,NA,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.131779100529101,0.195958083832335,0.390874777975133,"14","6",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-6",21,-0.04075,0.180375,-0.0350067599795426,-0.191407935856951,-0.187953013576699,5
"14_7","14","2","a/_","het","14","7","1",0.4935,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.17375,NA,NA,0.36875,0.242184072556393,0.242184072556393,1.11275,0.271882557366228,0.271882557366228,156,312.321202531646,NA,NA,0.0625,1,1,0.0625,0.0625,1,0.166785860508643,0.387366019689286,0.578827791551832,0.193800695249131,0.298307600950119,0.478668238067177,"14","7",0,-0.9375,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-7",21,-0.12475,-0.0610000000000002,0.0270148347404879,-0.0890584187391673,-0.100159553484655,5
"14_8","14","2","a/_","het","14","8","1",0.474,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.13475,NA,NA,0.3155,0.241123412384613,0.241123412384613,1.7,0.0523259018078047,0.0523259018078047,162,462.537974683544,NA,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.284413854351687,0.13877688172043,0.26097723240686,"14","8",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-8",21,-0.1585,0.56525,0.117627993843044,-0.248589137968856,-0.317850559144972,5
"14_9","14","2","a/_","het","14","9","1",0.437125,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.13025,NA,NA,0.26225,0.145310443533836,0.145310443533836,1.349,0.47517575695736,0.47517575695736,160.5,233.430379746835,NA,NA,0.0625,1,1,1,0.0625,1,0.166785860508643,0.387366019689286,0.578827791551832,0.182522123893805,0.0865791062801932,0.188308823529412,"14","9",0.9375,-0.9375,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-9",21,-0.174875,0.21875,0.0157362633851622,-0.300786913409093,-0.39051896802242,5
"14_10","14","2","a/_","het","14","10","1",0.497,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.11425,NA,NA,0.7425,0.427799602617861,0.427799602617861,1.75225,0.0378302127934802,0.0378302127934802,168,183.71835443038,375.001582278481,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.0658967391304348,0.048735119047619,0.0765778807180081,"14","10",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-10",24,0.2455,0.638,-0.100889121378208,-0.338630900641667,-0.502249910833824,5
"14_11","14","2","a/_","het","14","11","1",0.43925,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.038875,NA,NA,0.28,0.299813275223096,0.299813275223096,1.62875,0.0166170093578838,0.0166170093578838,165.5,252.882911392405,NA,NA,0.0625,1,1,1,1,1,0.166785860508643,0.387366019689286,0.578827791551832,0.313679245283019,0.0512911213300318,0.0943823618242223,"14","11",0.9375,0,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-11",21,-0.15925,0.589875,0.146893384774376,-0.336074898359254,-0.48444542972761,5
"14_12","14","2","a/_","het","14","12","1",0.44575,NA,NA,"7","#3CBC75FF",6,"#56C667FF","#56C66780",1.0855,NA,NA,0.3675,0.259508188695463,0.259508188695463,1.06225,0.415425233947097,0.415425233947097,160.5,296.110759493671,NA,NA,0.0625,1,1,1,0.0625,1,0.166785860508643,0.387366019689286,0.578827791551832,0.118380330123796,0.193439769975787,0.404080118694362,"14","12",0.9375,-0.9375,0,7,6,"#3CBC75FF","#56C667FF","#3CBC7580","#56C66780","14-12",21,-0.0782499999999999,-0.0232499999999998,-0.0484055303848467,-0.193926249713499,-0.17474767285747,5
"15_1","15","2","_/_","hom","15","1","1",0.3855,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.0425,NA,NA,0.685,0.227688383542068,0.227688383542068,1.39225,0.188443957186215,0.188443957186215,173.5,206.412974683544,NA,NA,0.0625,0.0625,1,0.0625,1,512,0.0538856626174662,0.146080255923709,0.350852093715988,0.167837653478854,0.542139595564253,0.866115702479339,"15","1",0,0.9375,511,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-1",21,0.2995,0.34975,0.113951990861388,0.396059339640544,0.515263608763351,7
"15_2","15","2","_/_","hom","15","2","1",0.242875,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.21075,NA,NA,1.209,0.270114790413261,0.270114790413261,1.49275,0.0972271824131504,0.0972271824131504,173.5,172.911392405063,392.292721518987,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.047349194454852,0.0471956224350205,0.0659604996623903,"15","2",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-2",24,0.966125,0.282,-0.00653646816261416,-0.0988846334886889,-0.284891594053598,7
"15_3","15","2","_/_","hom","15","3","1",0.30775,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.296625,NA,NA,0.987,0.582655987697715,0.582655987697715,1.50125,0.0767210857587403,0.0767210857587403,180,190.20253164557,386.889240506329,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.0448122338366241,0.0512755102040816,0.103110209601082,"15","3",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-3",24,0.67925,0.204625,-0.00907342878084208,-0.0948047457196278,-0.247741884114906,7
"15_4","15","2","_/_","hom","15","4","1",0.195625,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.13975,NA,NA,1.31625,0.0604576297914499,0.0604576297914499,1.459,0.106066017177982,0.106066017177982,172.5,393.373417721519,188.041139240506,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.046011673151751,0.0493293328626897,0.0802951388888889,"15","4",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-4",24,1.120625,0.31925,-0.00787398946571519,-0.0967509230610197,-0.270556954827099,7
"15_5","15","2","_/_","hom","15","5","1",0.29525,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.28,NA,NA,1.1995,0.185969083452062,0.185969083452062,1.45375,0.155209938470447,0.155209938470447,172.5,180.476265822785,376.082278481013,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.05073385518591,0.0495580808080808,0.053970223325062,"15","5",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-5",24,0.90425,0.17375,-0.00315180743155618,-0.0965221751156286,-0.296881870390926,7
"15_6","15","2","_/_","hom","15","6","1",0.262125,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.300875,NA,NA,0.509,0.141421356237309,0.141421356237309,1.491,0.0353553390593274,0.0353553390593274,172,219.381329113924,430.117088607595,NA,0.0625,0.0625,1,0.0625,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.104735376044568,0.257162116616111,0.433630657416584,"15","6",0,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-6",24,0.246875,0.190125,0.0508497134271021,0.111081860692401,0.0827785637005962,7
"15_7","15","2","_/_","hom","15","7","1",0.389875,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.170625,NA,NA,1.36925,0.00883883476483197,0.00883883476483197,1.4885,0.0629325035256027,0.0629325035256027,169.5,183.71835443038,383.647151898734,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.0515548281505728,0.0484363767074047,0.0589589235127479,"15","7",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-7",24,0.979375,0.317875,-0.00233083446689333,-0.0976438792163047,-0.29189317020324,7
"15_8","15","2","_/_","hom","15","8","1",0.418125,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.220125,NA,NA,0.57925,0.102176929881456,0.102176929881456,1.48275,0.107126677349762,0.107126677349762,163.5,212.897151898734,414.987341772152,NA,0.0625,0.0625,1,1,1,4,0.0538856626174662,0.146080255923709,0.350852093715988,0.0994369369369369,0.0710406171284635,0.244811320754717,"15","8",0.9375,0.9375,3,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-8",24,0.161125,0.262625,0.0455512743194708,-0.075039638795246,-0.106040772961271,7
"15_9","15","2","_/_","hom","15","9","1",0.35125,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.2545,NA,NA,0.86275,0.199050558904013,0.199050558904013,1.36425,0.202586092809946,0.202586092809946,170,319.886075949367,NA,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.0581001805054152,0.0762005131964809,0.169964349376114,"15","9",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-9",21,0.5115,0.10975,0.004214517887949,-0.0698797427272285,-0.180887744339874,7
"15_10","15","2","_/_","hom","15","10","1",0.320125,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.221375,NA,NA,1.22925,0.374413040638277,0.374413040638277,1.55375,0.0279307178568687,0.0279307178568687,171,207.493670886076,NA,NA,0.0625,0.0625,1,1,1,1,0.0538856626174662,0.146080255923709,0.350852093715988,0.0434494342291372,0.0917756860242502,0.385999047013977,"15","10",0.9375,0.9375,0,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-10",21,0.909125,0.332375,-0.010436228388329,-0.0543045698994593,0.0351469532979892,7
"15_11","15","2","_/_","hom","15","11","1",0.4465,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.1065,NA,NA,1.397,0.0975807358037435,0.0975807358037435,1.5405,0.050204581464245,0.050204581464245,171,219.381329113924,NA,NA,0.0625,0.0625,1,1,4,4,0.0538856626174662,0.146080255923709,0.350852093715988,0.0692417230331079,0.244024547803618,0.605667202572347,"15","11",0.9375,3.9375,3,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-11",21,0.9505,0.434,0.0153560604156417,0.0979442918799082,0.254815108856359,7
"15_12","15","2","_/_","hom","15","12","1",0.46475,NA,NA,"5","#74D055FF",9,"#20A386FF","#20A38680",1.173,NA,NA,1.4365,0.0162634559672905,0.0162634559672905,1.4775,0.0162634559672905,0.0162634559672905,172,188.041139240506,NA,NA,0.0625,0.0625,1,1,1,4,0.0538856626174662,0.146080255923709,0.350852093715988,0.0652450090744102,0.123897707231041,0.208333333333333,"15","12",0.9375,0.9375,3,5,9,"#74D055FF","#20A386FF","#74D05580","#20A38680","15-12",21,0.97175,0.3045,0.011359346456944,-0.0221825486926689,-0.142518760382655,7
"16_1","16","3","a/_","het","16","1","1",0.697375,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.325,NA,NA,1.17175,0.566038978339831,0.566038978339831,1.70625,0.187736850405028,0.187736850405028,158,408.503164556962,NA,NA,0.0625,1,1,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0579761423372422,0.0877748930971289,0.181966726084373,"16","1",0.9375,0,0,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-1",21,0.474375,0.38125,-0.0845116714069318,-0.2400056818067,-0.319586933791556,9
"16_2","16","3","a/_","het","16","2","1",0.753125,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.391625,NA,NA,1.41675,0.250669353930631,0.250669353930631,1.72525,0.0731855518528076,0.0731855518528076,171.5,173.992088607595,NA,NA,0.0625,1,1,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0719956694334176,0.184488399762046,0.426854599406528,"16","2",0.9375,0,0,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-2",21,0.663625,0.333625,-0.0704921443107565,-0.143292175141782,-0.0746990604694008,9
"16_3","16","3","a/_","het","16","3","1",0.67725,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.39375,NA,NA,1.36425,0.452194786568797,0.452194786568797,1.74125,0.0251022907321223,0.0251022907321223,149,190.20253164557,NA,NA,0.0625,1,1,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0487037743042318,0.0582893966022261,0.11465038033938,"16","3",0.9375,0,0,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-3",21,0.687,0.3475,-0.0937840394399422,-0.269491178301603,-0.386903279536549,9
"16_4","16","3","a/_","het","16","4","1",0.656875,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.416375,NA,NA,1.2485,0.320319371877506,0.320319371877506,1.7425,0.054447222151364,0.054447222151364,164,258.286392405063,NA,NA,0.0625,1,1,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0909890539483972,0.204291593180482,0.4388353115727,"16","4",0.9375,0,0,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-4",21,0.591625,0.326125,-0.0514987597957768,-0.123488981723347,-0.0627183483032286,9
"16_5","16","3","a/_","het","16","5","1",0.593,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.40525,NA,NA,0.781,0.429920922961421,0.429920922961421,1.7255,0.0318198051533946,0.0318198051533946,161.5,325.289556962025,NA,NA,0.0625,1,1,1,1,1,0.142487813744174,0.327780574903829,0.501553659875929,0.0860487404162103,0.10349940688019,0.22081124852768,"16","5",0.9375,0,0,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-5",21,0.188,0.32025,-0.0564390733279637,-0.224281168023639,-0.280742411348249,9
"16_6","16","3","a/_","het","16","6","1",0.581125,NA,NA,"9","#20A386FF",12,"#287D8EFF","#287D8E80",1.406625,NA,NA,1.17025,0.254204887836564,0.254204887836564,1.69675,0.0215667568261897,0.0215667568261897,157,261.528481012658,NA,NA,0.0625,1,1,1,1,4,0.142487813744174,0.327780574903829,0.501553659875929,0.0875428082191781,0.201931749849669,0.380173965206959,"16","6",0.9375,0,3,9,12,"#20A386FF","#287D8EFF","#20A38680","#287D8E80","16-6",21,0.589125,0.290125,-0.0549450055249959,-0.12584882505416,-0.12137969466897,9
